raw_SMILES,reaxys_id,SMILES,cas_number
CCOC(=O)C1=CNC2=C1C=C(Br)C=C2,19785914,CCOC(=O)c1c[nH]c2ccc(Br)cc12,103858-54-4
BrC1=CC2=NN(C=C2C(=C1)N(=O)=O)C1CCCCO1,19808878,O=[N+]([O-])c1cc(Br)cc2nn(C3CCCCO3)cc12,1198409-38-9
CCOC1=NC=C(Br)C=C1N(=O)=O,19821918,CCOc1ncc(Br)cc1[N+](=O)[O-],886372-76-5
ClCC1=C(Br)C=NC=C1,19904280,ClCc1ccncc1Br,1060802-26-7
FC1=C(Br)C2=C(C=CN2)C=C1,19907619,Fc1ccc2cc[nH]c2c1Br,1000339-62-7
BrC1=C(I)SC2=CC=CC=C12,20597323,Brc1c(I)sc2ccccc12,140898-76-6
BrC1=C2C=C(NC2=CC=C1)C1=CC=CC=C1,20661058,Brc1cccc2[nH]c(-c3ccccc3)cc12,1244651-87-3
CN1C(Br)=NC(=C1CBr)N(=O)=O,20732306,Cn1c(Br)nc([N+](=O)[O-])c1CBr,1245555-94-5
FC(F)(F)C(=O)C1=CC=CC(Br)=N1,20810255,O=C(c1cccc(Br)n1)C(F)(F)F,886364-57-4
BrC1=C(C=C)C=CN=C1,20884437,C=Cc1ccncc1Br,1255957-49-3
CN1N=CC(Br)=C1C1CC1,20921215,Cn1ncc(Br)c1C1CC1,1257637-81-2
CN1C=C(Br)C2=CC=NC=C12,20922644,Cn1cc(Br)c2ccncc21,956003-06-8
BrC1=CC=CC(=N1)S(=O)(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1,21034890,O=S(=O)(c1cccc(Br)n1)N(Cc1ccccc1)Cc1ccccc1,1043446-50-9
FC1=CC=CC(CNC2=CC=CC(Br)=N2)=C1,21060841,Fc1cccc(CNc2cccc(Br)n2)c1,1263374-07-7
NC1=C(I)C=C(Br)C(Cl)=N1,21280018,Nc1nc(Cl)c(Br)cc1I,1207625-23-7
BrC1=C(I)C2=C(NC=C2)N=C1,21280024,Brc1cnc2[nH]ccc2c1I,1092580-04-5
BrC1=CC2=C(NC=C2N(=O)=O)C=C1,21381179,O=[N+]([O-])c1c[nH]c2ccc(Br)cc12,1260655-97-7
CC1=CC=C(Br)C2=C1OC=C2,21402525,Cc1ccc(Br)c2ccoc12,0
CC(=O)C1=CC2=CC(Br)=CC=C2N=C1,21466739,CC(=O)c1cnc2ccc(Br)cc2c1,1309365-98-7
BrC1=CN=C2C(NC(=O)NC3CC3)=CC=NC2=C1,21474951,O=C(Nc1ccnc2cc(Br)cnc12)NC1CC1,1309774-21-7
CC#CC1=C(N)N=CC(Br)=C1,21580370,CC#Cc1cc(Br)cnc1N,1312755-43-3
OC1(C(=O)N(CC2=CC=CC=C2)C2=C1C=CC=C2)C1=CNC2=CC=C(Br)C=C12,21596820,O=C1N(Cc2ccccc2)c2ccccc2C1(O)c1c[nH]c2ccc(Br)cc12,1191066-83-7
BrC1=CN=C2NC3=CN=C(C=C3C2=C1)C1=CC=CN=C1,21644041,Brc1cnc2[nH]c3cnc(-c4cccnc4)cc3c2c1,1201786-91-5
CS(=O)(=O)C1=NC=C2C(Br)=NNC2=N1,21652053,CS(=O)(=O)c1ncc2c(Br)n[nH]c2n1,0
BrC1=CC=C2N=CN=C(C3=CC=CC=C3)C2=C1,21738082,Brc1ccc2ncnc(-c3ccccc3)c2c1,305864-80-6
BrC1=CC=C2N(N=C(C=O)C2=C1)C1CCCCO1,21772629,O=Cc1nn(C2CCCCO2)c2ccc(Br)cc12,1326714-85-5
OCC1=C(Cl)SC(Br)=C1,21870327,OCc1cc(Br)sc1Cl,633328-73-1
CC1=CC2=C(C=C1Br)N=CS2,21882871,Cc1cc2scnc2cc1Br,1345118-22-0
NC1=CC2=C(Br)C=CC(Cl)=C2C=N1,21889320,Nc1cc2c(Br)ccc(Cl)c2cn1,1338254-31-1
C[Si](C)(C)CCOCN1C=C(C=O)N=C1Br,21940374,C[Si](C)(C)CCOCn1cc(C=O)nc1Br,1338346-16-9
CC1=C(I)C2=CC(Br)=CN=C2N1,22105734,Cc1[nH]c2ncc(Br)cc2c1I,1351478-13-1
OC(=O)C1(CC1)C1=NC=C(Br)C=C1,22119534,O=C(O)C1(c2ccc(Br)cn2)CC1,827628-42-2
OC1CN(C1)C1=NC=C(Br)C=N1,22119632,OC1CN(c2ncc(Br)cn2)C1,0
CC(C)C1=C2C(C)=NN(C)C2=NC(Br)=C1,22134057,Cc1nn(C)c2nc(Br)cc(C(C)C)c12,383858-39-7
CN1C=C(Br)C2=NC=CC=C12,22302858,Cn1cc(Br)c2ncccc21,1357142-80-3
CC1=CC(C)=C(C(C2=CC=C(Br)N2)=C2C=CC(Br)=N2)C(C)=C1,22590609,Cc1cc(C)c(C(=C2C=CC(Br)=N2)c2ccc(Br)[nH]2)c(C)c1,1388226-91-2
CCNC(=O)C1=NC(Br)=CC=C1N,22609602,CCNC(=O)c1nc(Br)ccc1N,1380307-12-9
NCCN1C=CC2=CC(Br)=CC=C12,22652139,NCCn1ccc2cc(Br)ccc21,944895-46-9
NC1=NC(=C(Br)S1)C1=CC=CC(Cl)=C1,22766768,Nc1nc(-c2cccc(Cl)c2)c(Br)s1,1391980-02-1
NCCC1=CC=C(Br)C=N1,22780386,NCCc1ccc(Br)cn1,0
CC1=C(Cl)C=CN=C1Br,22848936,Cc1c(Cl)ccnc1Br,1211521-46-8
CC1=CC(C)=C(CNC(=O)C2=C3C=NN(C4CCN(CC4)C(=O)OC(C)(C)C)C3=NC(Br)=C2)C(=O)N1,22884499,Cc1cc(C)c(CNC(=O)c2cc(Br)nc3c2cnn3C2CCN(C(=O)OC(C)(C)C)CC2)c(=O)[nH]1,1396779-76-2
CN1N=CC(=C1N)C1=NC=C(Br)C=C1,22979500,Cn1ncc(-c2ccc(Br)cn2)c1N,1402465-87-5
C[Si](C)(C)CCOCN1C=C(N=C1Br)C(=O)OCC1=CC=CC=C1,23068878,C[Si](C)(C)CCOCn1cc(C(=O)OCc2ccccc2)nc1Br,1403334-52-0
BrC1=C2C=CN(CC3=CC=CC=C3)C2=NC=C1,23115883,Brc1ccnc2c1ccn2Cc1ccccc1,1422965-33-0
COC(=O)C[C@](C)(N[S@](=O)C(C)(C)C)C1=CC(Br)=CS1,23148361,COC(=O)C[C@](C)(N[S@](=O)C(C)(C)C)c1cc(Br)cs1,917777-02-7
BrC1=CC=C2N=C(OC2=C1)C1CCNCC1,23226999,Brc1ccc2nc(C3CCNCC3)oc2c1,1268008-65-6
C[C@@H](OC1=CC(Br)=CC2=NC=CC=C12)[C@H]1CNC(=O)C1,23311341,C[C@@H](Oc1cc(Br)cc2ncccc12)[C@H]1CNC(=O)C1,1421339-96-9
BrC1=CC=C2C(C=O)=NN(C3CCCCO3)C2=C1,23333383,O=Cc1nn(C2CCCCO2)c2cc(Br)ccc12,1421503-36-7
COC(=O)C1=NC(Br)=C(N=C1)N1CC(F)(F)C1,23494607,COC(=O)c1cnc(N2CC(F)(F)C2)c(Br)n1,1432507-18-0
CCOC(=O)C1=CC(=CC=C1)C1=NC=NC2=CC=C(Br)C=C12,23556451,CCOC(=O)c1cccc(-c2ncnc3ccc(Br)cc23)c1,1431542-29-8
CC1=C(C=NC(O)=C1Br)N(=O)=O,23582930,Cc1c([N+](=O)[O-])cnc(O)c1Br,1049706-72-0
NNC1=CN=C(Br)C=C1,23674054,NNc1ccc(Br)nc1,1268882-60-5
CCC1=NC2=C(N1)N=CC(Br)=C2,23801576,CCc1nc2cc(Br)cnc2[nH]1,68175-12-2
CN1C(=NC2=CC=C(Br)C=C12)C1CC1,23813470,Cn1c(C2CC2)nc2ccc(Br)cc21,1447910-80-6
COCCOC1=NC=CC(Br)=C1,23938018,COCCOc1cc(Br)ccn1,1289131-55-0
CC1=CC2=C(SC(Br)=N2)C(C2=CC=C(Cl)C=C2)=C1[C@@H](COC(=O)C(C)(C)C)OC(C)(C)C,24004747,Cc1cc2nc(Br)sc2c(-c2ccc(Cl)cc2)c1[C@@H](COC(=O)C(C)(C)C)OC(C)(C)C,1470311-08-0
CCOC(=O)C(=O)C1=C(C2=C(C=C1C)N=C(Br)S2)C1=CC=C(Cl)C=C1,24004833,CCOC(=O)C(=O)c1c(C)cc2nc(Br)sc2c1-c1ccc(Cl)cc1,1471257-03-0
COC(=O)C1=CC=C(F)C=C1[C@@H](C)OC1=CC(Br)=CN=C1N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,24046429,COC(=O)c1ccc(F)cc1[C@@H](C)Oc1cc(Br)cnc1N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,0
CCOC(=O)C1=C(Br)C(CNC)=NN1C,24046469,CCOC(=O)c1c(Br)c(CNC)nn1C,0
CCOC(=O)C1=C(Br)C(CN(C)C(=O)OC(C)(C)C)=NN1C,24046475,CCOC(=O)c1c(Br)c(CN(C)C(=O)OC(C)(C)C)nn1C,0
CN(CC1=NN(C)C(C(O)=O)=C1Br)C(=O)OC(C)(C)C,24046480,CN(Cc1nn(C)c(C(=O)O)c1Br)C(=O)OC(C)(C)C,0
CCOC(=O)[C@@H](OC(C)(C)C)C1=C(C)C=C2N=C(Br)SC2=C1C1=CC=C(Cl)C=C1,24634286,CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)cc2nc(Br)sc2c1-c1ccc(Cl)cc1,0
COC(=O)C1=C(Br)C=C(F)C=N1,24637769,COC(=O)c1ncc(F)cc1Br,0
CC1=CC(NC(=O)C(C)(C)C)=NC=C1Br,24642719,Cc1cc(NC(=O)C(C)(C)C)ncc1Br,0
BrC1=CC(=CN=C1N1CCOCC1)N(=O)=O,26475249,O=[N+]([O-])c1cnc(N2CCOCC2)c(Br)c1,1065074-89-6
CC1=CC=C(Br)N=C1F,26504194,Cc1ccc(Br)nc1F,1211536-81-0
CC1=CC=C(C=C1)S(=O)(=O)N1C=C(Br)C2=CC=NC=C12,26583032,Cc1ccc(S(=O)(=O)n2cc(Br)c3ccncc32)cc1,1185427-21-7
OC1CN(C1)C1=CC(Br)=CC2=NON=C12,26659875,OC1CN(c2cc(Br)cc3nonc23)C1,1569646-91-8
ClC1=CC=C(OC2=C(Cl)N=C3C=CC(Br)=CC3=C2Cl)C=C1,26726912,Clc1ccc(Oc2c(Cl)nc3ccc(Br)cc3c2Cl)cc1,1599524-73-8
ClC1=C(NC2=CC=CC=C2)C(Cl)=C2C=C(Br)C=CC2=N1,26726921,Clc1nc2ccc(Br)cc2c(Cl)c1Nc1ccccc1,1599524-83-0
CCOC(=O)C1=C(OC2=CC(NS(C)(=O)=O)=C(Br)C=C12)C1=CC=C(F)C=C1,26728694,CCOC(=O)c1c(-c2ccc(F)cc2)oc2cc(NS(C)(=O)=O)c(Br)cc12,1333340-16-1
CC1=CC=C(C=C1)S(=O)(=O)N1C=CC2=C(Cl)C(Br)=CN=C12,26737352,Cc1ccc(S(=O)(=O)n2ccc3c(Cl)c(Br)cnc32)cc1,1596337-81-3
NC1=NC=C(Br)C(Cl)=C1Cl,26852731,Nc1ncc(Br)c(Cl)c1Cl,1607837-98-8
COC(=O)C1=CC2=C(Br)C=NN2C=C1,26914983,COC(=O)c1ccn2ncc(Br)c2c1,1610611-84-1
COC(=O)C1=C(Br)C=C2C=NNC2=C1,27063081,COC(=O)c1cc2[nH]ncc2cc1Br,1000342-30-2
C[Si](C)(C)CCOCN1N=CC2=NC(C=C)=C(Br)C=C12,27577079,C=Cc1nc2cnn(COCC[Si](C)(C)C)c2cc1Br,0
ClC1=CC(Br)=NC=C1C=O,27647848,O=Cc1cnc(Br)cc1Cl,0
CC1=C(SC(Br)=N1)C#N,27854601,Cc1nc(Br)sc1C#N,0
CCOC(=O)C1=CN=C2C=NC=C(Br)C2=C1,27886701,CCOC(=O)c1cnc2cncc(Br)c2c1,0
CCN1N=CC2=C1C=C(Br)C=C2F,27959732,CCn1ncc2c(F)cc(Br)cc21,0
C[Si](C)(C)CCOCN1C=C(Br)C=C1\C=C\C(=O)N=N#N,27962862,C[Si](C)(C)CCOCn1cc(Br)cc1/C=C/C(=O)N=[N+]=[N-],0
OCCN1C=C2C=C(Br)C(F)=CC2=N1,27985503,OCCn1cc2cc(Br)c(F)cc2n1,0
CC(C)(C)OC(=O)N1C2=CC=NC=C2C2=CC=C(Br)C=C12,27989850,CC(C)(C)OC(=O)n1c2ccncc2c2ccc(Br)cc21,0
CC1=CN(COCC[Si](C)(C)C)N=C1Br,28045573,Cc1cn(COCC[Si](C)(C)C)nc1Br,0
CC(C)N1C=C2C=CC(Br)=CC2=N1,28092643,CC(C)n1cc2ccc(Br)cc2n1,0
CC1=C(OC2=CC(Br)=CC=C12)C(O)=O,28160407,Cc1c(C(=O)O)oc2cc(Br)ccc12,0
BrC1=CC(\C=C\C2=CC=CC=C2)=C(I)N=C1,28184382,Brc1cnc(I)c(/C=C/c2ccccc2)c1,0
NC1=CC2=C(NN=C2)C=C1Br,28209023,Nc1cc2cn[nH]c2cc1Br,0
COC1=CC(Br)=C(C)N=C1,28225623,COc1cnc(C)c(Br)c1,0
CC(C)C1=NC(Br)=C2N1C=CN=C2N,28230665,CC(C)c1nc(Br)c2c(N)nccn12,0
ClC1=NC=CN2C(=NC(Br)=C12)C1CC1,28230674,Clc1nccn2c(C3CC3)nc(Br)c12,0
COC1=CC(Br)=CC2=C1N=CN=C2Cl,28267854,COc1cc(Br)cc2c(Cl)ncnc12,0
CCOC(=O)C1=NC2=C(C=CC(Br)=C2)N1COCC[Si](C)(C)C,28304185,CCOC(=O)c1nc2cc(Br)ccc2n1COCC[Si](C)(C)C,0
C[C@@H](CO)NC1=NC=C(Br)C=C1N(=O)=O,28319200,C[C@@H](CO)Nc1ncc(Br)cc1[N+](=O)[O-],0
C[C@@H](CO)NC1=NC=C(Br)C=C1N,28319210,C[C@@H](CO)Nc1ncc(Br)cc1N,0
C[C@@H](O)CN(CC1=CC=CC=C1)C1=NC(Br)=CC=C1N(=O)=O,28319274,C[C@@H](O)CN(Cc1ccccc1)c1nc(Br)ccc1[N+](=O)[O-],0
OC(=O)C1=CC(=NC2=CC=C(Br)C=C12)C(F)(F)F,28346582,O=C(O)c1cc(C(F)(F)F)nc2ccc(Br)cc12,0
CN1C2=CC=NC=C2C2=CC=C(Br)C=C12,28409189,Cn1c2ccncc2c2ccc(Br)cc21,0
COC(=O)C1=C2C=C(Br)NC2=CC=C1,28617735,COC(=O)c1cccc2[nH]c(Br)cc12,0
CCN1C=CC(Br)=N1,28776864,CCn1ccc(Br)n1,0
FC(F)(F)C1=CC(Br)=CN=C1C=O,28819256,O=Cc1ncc(Br)cc1C(F)(F)F,0
COC1=CC(Br)=CC2=NN(C)C=C12,28825434,COc1cc(Br)cc2nn(C)cc12,0
CC(C)(C)OC(=O)N1CCOC(C1)C1=NC=C(Br)C=N1,28825617,CC(C)(C)OC(=O)N1CCOC(c2ncc(Br)cn2)C1,0
OCCNCC(O)C1=NC=C(Br)C=C1Cl,28825668,OCCNCC(O)c1ncc(Br)cc1Cl,0
CC1=CC(Br)=CN=C1C(=O)CBr,28825675,Cc1cc(Br)cnc1C(=O)CBr,0
CC1=CC(Br)=CN=C1C(O)CNCCO,28825678,Cc1cc(Br)cnc1C(O)CNCCO,0
OCCNCC(O)C1=NC=C(Br)C=C1F,28825692,OCCNCC(O)c1ncc(Br)cc1F,0
CN1N=C(CO)C2=C1C=CC(Br)=C2,29107811,Cn1nc(CO)c2cc(Br)ccc21,0
COC(=O)C1=CC2=C(N1)C=CC(Br)=C2C,29186385,COC(=O)c1cc2c(C)c(Br)ccc2[nH]1,0
CC(C)(C)OC(=O)C[C@](C)(N[S@](=O)C(C)(C)C)C1=C(F)N=CC(Br)=C1,29297242,CC(C)(C)OC(=O)C[C@](C)(N[S@](=O)C(C)(C)C)c1cc(Br)cnc1F,0
CC(C)[C@@]1(CC[C@H](C1)C1=NC(Br)=C2N1C=CN=C2N)C(O)=O,29748436,CC(C)[C@]1(C(=O)O)CC[C@@H](c2nc(Br)c3c(N)nccn23)C1,0
OCC1=COC2=CC=C(Br)C=C12,29832193,OCc1coc2ccc(Br)cc12,0
COC(=O)C1=C(Br)C(Cl)=NC=C1,29850673,COC(=O)c1ccnc(Cl)c1Br,0
[H][C@@]1(CNC(=O)C1)[C@@H](C)OC1=C2N(C=NC2=CC(Br)=C1)C1CC1,29921903,C[C@@H](Oc1cc(Br)cc2ncn(C3CC3)c12)[C@H]1CNC(=O)C1,0
COC1=C2N(C=NC2=CC(Br)=C1)C1CC1,29922420,COc1cc(Br)cc2ncn(C3CC3)c12,0
CN1C=NC2=CC(Br)=CC(OCC3=CC=CC=C3)=C12,29922465,Cn1cnc2cc(Br)cc(OCc3ccccc3)c21,0
CCC1=C(Br)C(N)=NC=C1,30165248,CCc1ccnc(N)c1Br,0
ClC1=NC=C2C(NC3=CC(Br)=CN=C23)=C1,30807517,Clc1cc2[nH]c3cc(Br)cnc3c2cn1,0
CC(C)(C)OC(=O)N1CC(C1)C(=O)NC1=C(Br)C=CN=C1,30815348,CC(C)(C)OC(=O)N1CC(C(=O)Nc2cnccc2Br)C1,0
COC(=O)C1=CC(=NC(CO)=C1Br)N1C[C@H](C)O[C@H](C)C1,30885081,COC(=O)c1cc(N2C[C@H](C)O[C@H](C)C2)nc(CO)c1Br,0
NC1=NC=NC2=C1C(Br)=CN2C1CC1,31003880,Nc1ncnc2c1c(Br)cn2C1CC1,0
CSC1=NC(CN)=C(Br)C=N1,31016185,CSc1ncc(Br)c(CN)n1,0
CSC1=NC(CNC=O)=C(Br)C=N1,31016186,CSc1ncc(Br)c(CNC=O)n1,0
C[C@@H]1C[C@@H](CCO1)N1C(CC2=NOC(C)=C2)=NC2=C1C1=CC(Br)=CC=C1N=C2,31031576,Cc1cc(Cc2nc3cnc4ccc(Br)cc4c3n2[C@@H]2CCO[C@H](C)C2)no1,0
CCC1=C(Br)C2=C(Cl)N=CN=C2N1CC1=CC=CC=C1,31124805,CCc1c(Br)c2c(Cl)ncnc2n1Cc1ccccc1,0
OCCC1=NC(Br)=CS1,31151776,OCCc1nc(Br)cs1,0
CC(C)(C)[S@](=O)\N=C\C1=NC=C(Br)C=C1,31306164,CC(C)(C)[S@](=O)/N=C/c1ccc(Br)cn1,0
FC1=NC2=C(C=C1)C(Br)=CN2,31349924,Fc1ccc2c(Br)c[nH]c2n1,0
COC(=O)C1=C(F)C=C(Br)C(Cl)=N1,31460588,COC(=O)c1nc(Cl)c(Br)cc1F,0
NC1=CC=C(Br)N=C1CO,31470514,Nc1ccc(Br)nc1CO,0
CC(=O)C1=NC2=C(Br)C=CC=C2C=C1,31786372,CC(=O)c1ccc2cccc(Br)c2n1,0
BrC1=CNC2=CC(C=O)=CC=C12,32046661,O=Cc1ccc2c(Br)c[nH]c2c1,0
ClC1=C2C(Br)=CNC2=NC=C1C#N,32209974,N#Cc1cnc2[nH]cc(Br)c2c1Cl,0
COC(=O)C1=CC(Br)=NC(N)=C1,32320583,COC(=O)c1cc(N)nc(Br)c1,0
BrC1=CNC2=C1C=CC(=N2)C#N,32353247,N#Cc1ccc2c(Br)c[nH]c2n1,0
OC(=O)C1=CC=C(C2=CC(Br)=CS2)C(Cl)=C1,32384798,O=C(O)c1ccc(-c2cc(Br)cs2)c(Cl)c1,0
COC1=C2N=CN=C(O)C2=CC(Br)=C1,32470063,COc1cc(Br)cc2c(O)ncnc12,0
COC1=CC2=CC(Cl)=CC(Br)=C2N=C1,32495381,COc1cnc2c(Br)cc(Cl)cc2c1,0
BrC1=CN=C(NC(C2=CC=CC=C2)C2=CC=CC=C2)C(=C1)N(=O)=O,32673981,O=[N+]([O-])c1cc(Br)cnc1NC(c1ccccc1)c1ccccc1,0
NC1=CC(Br)=CN=C1NC(C1=CC=CC=C1)C1=CC=CC=C1,32674056,Nc1cc(Br)cnc1NC(c1ccccc1)c1ccccc1,0
COC(=O)C1=C(CBr)N=CC(Br)=C1,32802513,COC(=O)c1cc(Br)cnc1CBr,0
BrC1=CC=CN=C1OC1=CC=C(C=C1)C#N,33255322,N#Cc1ccc(Oc2ncccc2Br)cc1,0
BrC1=CC=CN=C1OC1=CC=C(I)C=C1,33255341,Brc1cccnc1Oc1ccc(I)cc1,0
CC(C)C1=CC(Br)=C(N)N=C1,33454772,CC(C)c1cnc(N)c(Br)c1,0
ClC(=O)C1=CC2=CC=C(Br)C=C2N1,33664212,O=C(Cl)c1cc2ccc(Br)cc2[nH]1,0
BrC1=CN(CCOC2CCCCO2)N=C1,33690432,Brc1cnn(CCOC2CCCCO2)c1,0
ClC1=C(Br)C2=C(NC=C2)C=N1,33804329,Clc1ncc2[nH]ccc2c1Br,0
CN1C=CC2=C(C=C(Br)C=C12)C(O)=O,34160514,Cn1ccc2c(C(=O)O)cc(Br)cc21,0
BrC1=NN(N=C1)C1CC1,34478879,Brc1cnn(C2CC2)n1,0
CC(C)(O)C1=CC(=NC=C1Br)C(F)(F)F,34479870,CC(C)(O)c1cc(C(F)(F)F)ncc1Br,0
COC(=O)C1=C(C)C=C2NC=C(Br)C2=N1,34654087,COC(=O)c1nc2c(Br)c[nH]c2cc1C,0
COC(=O)C1=CNC2=C1C(Br)=CC=N2,34771118,COC(=O)c1c[nH]c2nccc(Br)c12,0
CC1=C(Br)C2=C(NN=C2)C=C1Cl,34845243,Cc1c(Cl)cc2[nH]ncc2c1Br,0
ClC1=CC2=C(C=N1)N=C(Br)S2,34867234,Clc1cc2sc(Br)nc2cn1,0
COC(=O)C1=CC=NC2=CC=C(Br)C=C12,34903516,COC(=O)c1ccnc2ccc(Br)cc12,0
BrC1=C2SC3=CC=C(I)C=C3C2=CC=C1,34924880,Brc1cccc2c1sc1ccc(I)cc12,0
COC(=O)C1=CC2=CC(OC)=CC(Br)=C2O1,34947734,COC(=O)c1cc2cc(OC)cc(Br)c2o1,0
COC1(CCOC1)C1=CC=CC(Br)=N1,34961372,COC1(c2cccc(Br)n2)CCOC1,0
ClC1=CC2=C(C=C1Br)N=C(Cl)N=C2Cl,35206197,Clc1nc(Cl)c2cc(Cl)c(Br)cc2n1,0
CN(C)C1CN(C1)C1=NC=C(Br)C=C1N,35269388,CN(C)C1CN(c2ncc(Br)cc2N)C1,0
CC1=NC(Br)=C(F)C=C1NC(=O)OC(C)(C)C,35733020,Cc1nc(Br)c(F)cc1NC(=O)OC(C)(C)C,0
COC1=NC(=CC=C1Br)C(F)F,35775975,COc1nc(C(F)F)ccc1Br,0
NC(=O)C1=C(Br)C2=C(C=CN2)C=C1,36111164,NC(=O)c1ccc2cc[nH]c2c1Br,0
CC1=NC2=CC(Br)=CN=C2C=C1,36115421,Cc1ccc2ncc(Br)cc2n1,0
COC(=O)C1=CC(Br)=C(S1)S(N)(=O)=O,36118398,COC(=O)c1cc(Br)c(S(N)(=O)=O)s1,0
BrC1=NNC2=CC(=NC=C12)C#N,36168198,N#Cc1cc2[nH]nc(Br)c2cn1,0
CC(C)(O)CN1C=CC(Br)=N1,36299657,CC(C)(O)Cn1ccc(Br)n1,0
CC(C)(C)[Si](C)(C)OCCN1C=C(Br)C=N1,36456083,CC(C)(C)[Si](C)(C)OCCn1cc(Br)cn1,0
ClC1=NC=CC2=NC=C(Br)C=C12,37788202,Clc1nccc2ncc(Br)cc12,0
OC1=CC=C(Br)C2=C1C=C(Cl)N=C2,37876996,Oc1ccc(Br)c2cnc(Cl)cc12,0
NC1=C(C#N)C2=C(Br)C=CC(F)=C2S1,37905191,N#Cc1c(N)sc2c(F)ccc(Br)c12,0
FC1=C2N=C(Cl)C(=C(Cl)C2=CC(Cl)=C1Br)N(=O)=O,38052169,O=[N+]([O-])c1c(Cl)nc2c(F)c(Br)c(Cl)cc2c1Cl,0
BrC1=C(NC=N1)N(=O)=O,5529,O=[N+]([O-])c1[nH]cnc1Br,6963-65-1
CCOC(=O)\C=C\C1=CC=C(Br)S1,8573,CCOC(=O)/C=C/c1ccc(Br)s1,151451-43-3
CC1=C(Br)C2=C(C=C1)N=CC=C2,81655,Cc1ccc2ncccc2c1Br,65513-45-3
CN(C)C1=CC=CN=C1Br,115224,CN(C)c1cccnc1Br,0
NC(=O)C1=CC=CN=C1Br,119027,NC(=O)c1cccnc1Br,87674-18-8
CC1=CC(N)=C(Br)C(C)=N1,121109,Cc1cc(N)c(Br)c(C)n1,33259-24-4
COC1=CN(=O)=CC(Br)=C1,126051,COc1cc(Br)c[n+]([O-])c1,78156-39-5
COC1=CC(Br)=C2N=CC=CC2=C1,133286,COc1cc(Br)c2ncccc2c1,50488-36-3
BrC1=NN=C(N=N1)C1=CC=CC=C1,143339,Brc1nnc(-c2ccccc2)nn1,35011-53-1
CN1C(C)=C(N=C1Br)N(=O)=O,146853,Cc1c([N+](=O)[O-])nc(Br)n1C,105994-26-1
BrC1=C2NC(=CC2=CC=C1)C1=CC=CC=C1,160539,Brc1cccc2cc(-c3ccccc3)[nH]c12,100874-07-5
OC(=O)C1=CSC(=C1Br)N(=O)=O,167645,O=C(O)c1csc([N+](=O)[O-])c1Br,101079-65-6
CCOC(=O)C1=NC2=CC=CC=C2C(Br)=C1,180184,CCOC(=O)c1cc(Br)c2ccccc2n1,0
CCOC(=O)C1=C(C)C(C(=O)OCC)=C(Br)N1,205106,CCOC(=O)c1[nH]c(Br)c(C(=O)OCC)c1C,4458-69-9
COC1=CC=C(Br)C2=NC3=CC=CC=C3N=C12,212885,COc1ccc(Br)c2nc3ccccc3nc12,14031-14-2
CCOC(=O)C1=C(C2=CC(Br)=CC=C2N1)C1=CC=CC=C1,265824,CCOC(=O)c1[nH]c2ccc(Br)cc2c1-c1ccccc1,59394-42-2
CC(=O)OC1=CN(C(C)=O)C2=CC=C(Br)C(Cl)=C12,270885,CC(=O)Oc1cn(C(C)=O)c2ccc(Br)c(Cl)c12,3030-06-6
CCOC(=O)C1=C(Br)N=CC(C)=C1,388993,CCOC(=O)c1cc(C)cnc1Br,65996-16-9
BrC1=CC=C(NC2=CC=CC=C2)N=C1,390351,Brc1ccc(Nc2ccccc2)nc1,54904-03-9
BrC1=CC=C(N=C1)N1CCCCC1,392150,Brc1ccc(N2CCCCC2)nc1,24255-95-6
CCC1=NNC=C1Br,507454,CCc1n[nH]cc1Br,15802-79-6
BrC1=CC=CC(=N1)N1N=NC2=C1C=CC=C2,522388,Brc1cccc(-n2nnc3ccccc32)n1,26869-09-0
CC1=NC(Cl)=NC(C)=C1Br,608377,Cc1nc(Cl)nc(C)c1Br,4786-72-5
BrC1=NNN=C1,774149,Brc1cn[nH]n1,0
OC(=O)C1=C(O)C2=C(SC(Br)=C2)N=C1,787544,O=C(O)c1cnc2sc(Br)cc2c1O,55503-19-0
CC1=C(Br)SC2=C1C(Cl)=NC=N2,976062,Cc1c(Br)sc2ncnc(Cl)c12,19673-93-9
OC1=NOC2=CC(Br)=CC=C12,1103547,Oc1noc2cc(Br)ccc12,65685-51-0
CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=NC2=C1N=C(Br)N=C2Cl,1234043,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(Cl)nc(Br)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,40896-58-0
CC(=O)C1=CSC2=CC=C(Br)C=C12,1241701,CC(=O)c1csc2ccc(Br)cc12,1423-63-8
CCOC(OCC)C1=CC(Br)=CO1,1283916,CCOC(OCC)c1cc(Br)co1,27065-51-6
ClCC1=C(Br)C=CS1,1306258,ClCc1sccc1Br,7353-88-0
ClCC1=CSC=C1Br,1561369,ClCc1cscc1Br,70260-08-1
COC1=CC2=C(NC=C2)C=C1Br,3588988,COc1cc2cc[nH]c2cc1Br,106103-36-0
